,box_name,channel_name,time,value,label
6994,Box0,Lumosity,3/23/2020 15:46,34,2 people
6995,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6996,Box0,Audio,3/23/2020 15:46,0.293,2 people
6997,Box0,PIR,3/23/2020 15:46,1,2 people
6962,Box0,Magnet Z,3/23/2020 15:46,-21.37,2 people
6963,Box0,Magnet Y,3/23/2020 15:46,-19.75,2 people
6964,Box0,Magnet X,3/23/2020 15:46,11.75,2 people
6965,Box0,Accel Z,3/23/2020 15:46,9.43,2 people
6966,Box0,Accel Y,3/23/2020 15:46,1.23,2 people
6967,Box0,Accel X,3/23/2020 15:46,2.17,2 people
6968,Box0,Humidity,3/23/2020 15:46,21.375,2 people
6969,Box0,Approx. Altitude,3/23/2020 15:46,-49.701,2 people
6970,Box0,Pressure,3/23/2020 15:46,1019.233,2 people
6971,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6972,Box0,C,3/23/2020 15:46,521,2 people
6973,Box0,B,3/23/2020 15:46,115,2 people
6974,Box0,G,3/23/2020 15:46,134,2 people
6975,Box0,R,3/23/2020 15:46,287,2 people
6976,Box0,Lumosity,3/23/2020 15:46,34,2 people
6977,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6978,Box0,Audio,3/23/2020 15:46,0.21,2 people
6979,Box0,PIR,3/23/2020 15:46,1,2 people
6944,Box0,Magnet Z,3/23/2020 15:46,-21.37,2 people
6945,Box0,Magnet Y,3/23/2020 15:46,-18.687,2 people
6946,Box0,Magnet X,3/23/2020 15:46,10.25,2 people
6947,Box0,Accel Z,3/23/2020 15:46,9.44,2 people
6948,Box0,Accel Y,3/23/2020 15:46,1.19,2 people
6949,Box0,Accel X,3/23/2020 15:46,2.21,2 people
6950,Box0,Humidity,3/23/2020 15:46,21.651,2 people
6951,Box0,Approx. Altitude,3/23/2020 15:46,-49.701,2 people
6952,Box0,Pressure,3/23/2020 15:46,1019.233,2 people
6953,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6954,Box0,C,3/23/2020 15:46,522,2 people
6955,Box0,B,3/23/2020 15:46,116,2 people
6956,Box0,G,3/23/2020 15:46,134,2 people
6957,Box0,R,3/23/2020 15:46,287,2 people
6958,Box0,Lumosity,3/23/2020 15:46,33,2 people
6959,Box0,Color Temp (K),3/23/2020 15:46,2874,2 people
6960,Box0,Audio,3/23/2020 15:46,0.215,2 people
6961,Box0,PIR,3/23/2020 15:46,1,2 people
6926,Box0,Magnet Z,3/23/2020 15:46,-21,2 people
6927,Box0,Magnet Y,3/23/2020 15:46,-19.062,2 people
6928,Box0,Magnet X,3/23/2020 15:46,10.562,2 people
6929,Box0,Accel Z,3/23/2020 15:46,9.46,2 people
6930,Box0,Accel Y,3/23/2020 15:46,1.18,2 people
6931,Box0,Accel X,3/23/2020 15:46,2.19,2 people
6932,Box0,Humidity,3/23/2020 15:46,22.055,2 people
6933,Box0,Approx. Altitude,3/23/2020 15:46,-49.749,2 people
6934,Box0,Pressure,3/23/2020 15:46,1019.239,2 people
6935,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6936,Box0,C,3/23/2020 15:46,520,2 people
6937,Box0,B,3/23/2020 15:46,115,2 people
6938,Box0,G,3/23/2020 15:46,133,2 people
6939,Box0,R,3/23/2020 15:46,287,2 people
6940,Box0,Lumosity,3/23/2020 15:46,32,2 people
6941,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6942,Box0,Audio,3/23/2020 15:46,1.455,2 people
6943,Box0,PIR,3/23/2020 15:46,1,2 people
6908,Box0,Magnet Z,3/23/2020 15:46,-20.5,2 people
6909,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6910,Box0,Magnet X,3/23/2020 15:46,10.25,2 people
6911,Box0,Accel Z,3/23/2020 15:46,9.47,2 people
6912,Box0,Accel Y,3/23/2020 15:46,1.19,2 people
6913,Box0,Accel X,3/23/2020 15:46,2.2,2 people
6914,Box0,Humidity,3/23/2020 15:46,22.031,2 people
6915,Box0,Approx. Altitude,3/23/2020 15:46,-49.585,2 people
6916,Box0,Pressure,3/23/2020 15:46,1019.22,2 people
6917,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6918,Box0,C,3/23/2020 15:46,520,2 people
6919,Box0,B,3/23/2020 15:46,115,2 people
6920,Box0,G,3/23/2020 15:46,133,2 people
6921,Box0,R,3/23/2020 15:46,286,2 people
6922,Box0,Lumosity,3/23/2020 15:46,32,2 people
6923,Box0,Color Temp (K),3/23/2020 15:46,2865,2 people
6924,Box0,Audio,3/23/2020 15:46,0.264,2 people
6925,Box0,PIR,3/23/2020 15:46,1,2 people
6890,Box0,Magnet Z,3/23/2020 15:46,-20.5,2 people
6891,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6892,Box0,Magnet X,3/23/2020 15:46,9.875,2 people
6893,Box0,Accel Z,3/23/2020 15:46,9.48,2 people
6894,Box0,Accel Y,3/23/2020 15:46,1.17,2 people
6895,Box0,Accel X,3/23/2020 15:46,2.19,2 people
6896,Box0,Humidity,3/23/2020 15:46,21.974,2 people
6897,Box0,Approx. Altitude,3/23/2020 15:46,-49.384,2 people
6898,Box0,Pressure,3/23/2020 15:46,1019.195,2 people
6899,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6900,Box0,C,3/23/2020 15:46,522,2 people
6901,Box0,B,3/23/2020 15:46,116,2 people
6902,Box0,G,3/23/2020 15:46,134,2 people
6903,Box0,R,3/23/2020 15:46,288,2 people
6904,Box0,Lumosity,3/23/2020 15:46,33,2 people
6905,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6906,Box0,Audio,3/23/2020 15:46,0.273,2 people
6907,Box0,PIR,3/23/2020 15:46,1,2 people
6872,Box0,Magnet Z,3/23/2020 15:46,-19.75,2 people
6873,Box0,Magnet Y,3/23/2020 15:46,-19.75,2 people
6874,Box0,Magnet X,3/23/2020 15:46,9.875,2 people
6875,Box0,Accel Z,3/23/2020 15:46,9.48,2 people
6876,Box0,Accel Y,3/23/2020 15:46,1.23,2 people
6877,Box0,Accel X,3/23/2020 15:46,2.17,2 people
6878,Box0,Humidity,3/23/2020 15:46,21.882,2 people
6879,Box0,Approx. Altitude,3/23/2020 15:46,-49.088,2 people
6880,Box0,Pressure,3/23/2020 15:46,1019.16,2 people
6881,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6882,Box0,C,3/23/2020 15:46,522,2 people
6883,Box0,B,3/23/2020 15:46,116,2 people
6884,Box0,G,3/23/2020 15:46,134,2 people
6885,Box0,R,3/23/2020 15:46,287,2 people
6886,Box0,Lumosity,3/23/2020 15:46,33,2 people
6887,Box0,Color Temp (K),3/23/2020 15:46,2874,2 people
6888,Box0,Audio,3/23/2020 15:46,0.225,2 people
6889,Box0,PIR,3/23/2020 15:46,1,2 people
6854,Box0,Magnet Z,3/23/2020 15:46,-20.5,2 people
6855,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6856,Box0,Magnet X,3/23/2020 15:46,9.5,2 people
6857,Box0,Accel Z,3/23/2020 15:46,9.49,2 people
6858,Box0,Accel Y,3/23/2020 15:46,1.18,2 people
6859,Box0,Accel X,3/23/2020 15:46,2.18,2 people
6860,Box0,Humidity,3/23/2020 15:46,21.894,2 people
6861,Box0,Approx. Altitude,3/23/2020 15:46,-49.162,2 people
6862,Box0,Pressure,3/23/2020 15:46,1019.168,2 people
6863,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6864,Box0,C,3/23/2020 15:46,521,2 people
6865,Box0,B,3/23/2020 15:46,116,2 people
6866,Box0,G,3/23/2020 15:46,134,2 people
6867,Box0,R,3/23/2020 15:46,287,2 people
6868,Box0,Lumosity,3/23/2020 15:46,33,2 people
6869,Box0,Color Temp (K),3/23/2020 15:46,2865,2 people
6870,Box0,Audio,3/23/2020 15:46,0.405,2 people
6871,Box0,PIR,3/23/2020 15:46,1,2 people
6836,Box0,Magnet Z,3/23/2020 15:46,-22.19,2 people
6837,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6838,Box0,Magnet X,3/23/2020 15:46,10.25,2 people
6839,Box0,Accel Z,3/23/2020 15:46,9.5,2 people
6840,Box0,Accel Y,3/23/2020 15:46,1.22,2 people
6841,Box0,Accel X,3/23/2020 15:46,2.18,2 people
6842,Box0,Humidity,3/23/2020 15:46,21.79,2 people
6843,Box0,Approx. Altitude,3/23/2020 15:46,-49.448,2 people
6844,Box0,Pressure,3/23/2020 15:46,1019.203,2 people
6845,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6846,Box0,C,3/23/2020 15:46,523,2 people
6847,Box0,B,3/23/2020 15:46,116,2 people
6848,Box0,G,3/23/2020 15:46,134,2 people
6849,Box0,R,3/23/2020 15:46,288,2 people
6850,Box0,Lumosity,3/23/2020 15:46,33,2 people
6851,Box0,Color Temp (K),3/23/2020 15:46,2868,2 people
6852,Box0,Audio,3/23/2020 15:46,0.264,2 people
6853,Box0,PIR,3/23/2020 15:46,1,2 people
6818,Box0,Magnet Z,3/23/2020 15:46,-21.37,2 people
6819,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6820,Box0,Magnet X,3/23/2020 15:46,10.562,2 people
6821,Box0,Accel Z,3/23/2020 15:46,9.34,2 people
6822,Box0,Accel Y,3/23/2020 15:46,1.19,2 people
6823,Box0,Accel X,3/23/2020 15:46,2.21,2 people
6824,Box0,Humidity,3/23/2020 15:46,21.641,2 people
6825,Box0,Approx. Altitude,3/23/2020 15:46,-49.485,2 people
6826,Box0,Pressure,3/23/2020 15:46,1019.208,2 people
6827,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6828,Box0,C,3/23/2020 15:46,525,2 people
6829,Box0,B,3/23/2020 15:46,117,2 people
6830,Box0,G,3/23/2020 15:46,135,2 people
6831,Box0,R,3/23/2020 15:46,289,2 people
6832,Box0,Lumosity,3/23/2020 15:46,33,2 people
6833,Box0,Color Temp (K),3/23/2020 15:46,2868,2 people
6834,Box0,Audio,3/23/2020 15:46,0.244,2 people
6835,Box0,PIR,3/23/2020 15:46,1,2 people
6800,Box0,Magnet Z,3/23/2020 15:46,-20.19,2 people
6801,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6802,Box0,Magnet X,3/23/2020 15:46,10.562,2 people
6803,Box0,Accel Z,3/23/2020 15:46,9.39,2 people
6804,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6805,Box0,Accel X,3/23/2020 15:46,2.19,2 people
6806,Box0,Humidity,3/23/2020 15:46,21.583,2 people
6807,Box0,Approx. Altitude,3/23/2020 15:46,-49.395,2 people
6808,Box0,Pressure,3/23/2020 15:46,1019.197,2 people
6809,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6810,Box0,C,3/23/2020 15:46,524,2 people
6811,Box0,B,3/23/2020 15:46,116,2 people
6812,Box0,G,3/23/2020 15:46,135,2 people
6813,Box0,R,3/23/2020 15:46,288,2 people
6814,Box0,Lumosity,3/23/2020 15:46,34,2 people
6815,Box0,Color Temp (K),3/23/2020 15:46,2868,2 people
6816,Box0,Audio,3/23/2020 15:46,0.254,2 people
6817,Box0,PIR,3/23/2020 15:46,1,2 people
6782,Box0,Magnet Z,3/23/2020 15:46,-20.5,2 people
6783,Box0,Magnet Y,3/23/2020 15:46,-19.062,2 people
6784,Box0,Magnet X,3/23/2020 15:46,9.875,2 people
6785,Box0,Accel Z,3/23/2020 15:46,9.38,2 people
6786,Box0,Accel Y,3/23/2020 15:46,1.18,2 people
6787,Box0,Accel X,3/23/2020 15:46,2.22,2 people
6788,Box0,Humidity,3/23/2020 15:46,21.536,2 people
6789,Box0,Approx. Altitude,3/23/2020 15:46,-49.278,2 people
6790,Box0,Pressure,3/23/2020 15:46,1019.183,2 people
6791,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6792,Box0,C,3/23/2020 15:46,524,2 people
6793,Box0,B,3/23/2020 15:46,116,2 people
6794,Box0,G,3/23/2020 15:46,135,2 people
6795,Box0,R,3/23/2020 15:46,288,2 people
6796,Box0,Lumosity,3/23/2020 15:46,34,2 people
6797,Box0,Color Temp (K),3/23/2020 15:46,2868,2 people
6798,Box0,Audio,3/23/2020 15:46,0.195,2 people
6799,Box0,PIR,3/23/2020 15:46,1,2 people
6764,Box0,Magnet Z,3/23/2020 15:46,-21.69,2 people
6765,Box0,Magnet Y,3/23/2020 15:46,-19.75,2 people
6766,Box0,Magnet X,3/23/2020 15:46,9.875,2 people
6767,Box0,Accel Z,3/23/2020 15:46,9.4,2 people
6768,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6769,Box0,Accel X,3/23/2020 15:46,2.18,2 people
6770,Box0,Humidity,3/23/2020 15:46,21.514,2 people
6771,Box0,Approx. Altitude,3/23/2020 15:46,-49.241,2 people
6772,Box0,Pressure,3/23/2020 15:46,1019.174,2 people
6773,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6774,Box0,C,3/23/2020 15:46,520,2 people
6775,Box0,B,3/23/2020 15:46,116,2 people
6776,Box0,G,3/23/2020 15:46,134,2 people
6777,Box0,R,3/23/2020 15:46,286,2 people
6778,Box0,Lumosity,3/23/2020 15:46,33,2 people
6779,Box0,Color Temp (K),3/23/2020 15:46,2871,2 people
6780,Box0,Audio,3/23/2020 15:46,0.864,2 people
6781,Box0,PIR,3/23/2020 15:46,1,2 people
6746,Box0,Magnet Z,3/23/2020 15:46,-21,2 people
6747,Box0,Magnet Y,3/23/2020 15:46,-19.75,2 people
6748,Box0,Magnet X,3/23/2020 15:46,11,2 people
6749,Box0,Accel Z,3/23/2020 15:46,9.4,2 people
6750,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6751,Box0,Accel X,3/23/2020 15:46,2.19,2 people
6752,Box0,Humidity,3/23/2020 15:46,21.468,2 people
6753,Box0,Approx. Altitude,3/23/2020 15:46,-49.215,2 people
6754,Box0,Pressure,3/23/2020 15:46,1019.175,2 people
6755,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6756,Box0,C,3/23/2020 15:46,522,2 people
6757,Box0,B,3/23/2020 15:46,116,2 people
6758,Box0,G,3/23/2020 15:46,134,2 people
6759,Box0,R,3/23/2020 15:46,287,2 people
6760,Box0,Lumosity,3/23/2020 15:46,33,2 people
6761,Box0,Color Temp (K),3/23/2020 15:46,2874,2 people
6762,Box0,Audio,3/23/2020 15:46,0.176,2 people
6763,Box0,PIR,3/23/2020 15:46,1,2 people
6728,Box0,Magnet Z,3/23/2020 15:46,-22.19,2 people
6729,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6730,Box0,Magnet X,3/23/2020 15:46,11,2 people
6731,Box0,Accel Z,3/23/2020 15:46,9.39,2 people
6732,Box0,Accel Y,3/23/2020 15:46,1.18,2 people
6733,Box0,Accel X,3/23/2020 15:46,2.17,2 people
6734,Box0,Humidity,3/23/2020 15:46,21.398,2 people
6735,Box0,Approx. Altitude,3/23/2020 15:46,-49.22,2 people
6736,Box0,Pressure,3/23/2020 15:46,1019.176,2 people
6737,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6738,Box0,C,3/23/2020 15:46,521,2 people
6739,Box0,B,3/23/2020 15:46,116,2 people
6740,Box0,G,3/23/2020 15:46,134,2 people
6741,Box0,R,3/23/2020 15:46,287,2 people
6742,Box0,Lumosity,3/23/2020 15:46,33,2 people
6743,Box0,Color Temp (K),3/23/2020 15:46,2865,2 people
6744,Box0,Audio,3/23/2020 15:46,0.244,2 people
6745,Box0,PIR,3/23/2020 15:46,1,2 people
6710,Box0,Magnet Z,3/23/2020 15:46,-19.69,2 people
6711,Box0,Magnet Y,3/23/2020 15:46,-19.75,2 people
6712,Box0,Magnet X,3/23/2020 15:46,10.25,2 people
6713,Box0,Accel Z,3/23/2020 15:46,9.46,2 people
6714,Box0,Accel Y,3/23/2020 15:46,1.26,2 people
6715,Box0,Accel X,3/23/2020 15:46,2.2,2 people
6716,Box0,Humidity,3/23/2020 15:46,21.341,2 people
6717,Box0,Approx. Altitude,3/23/2020 15:46,-49.231,2 people
6718,Box0,Pressure,3/23/2020 15:46,1019.177,2 people
6719,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6720,Box0,C,3/23/2020 15:46,523,2 people
6721,Box0,B,3/23/2020 15:46,116,2 people
6722,Box0,G,3/23/2020 15:46,134,2 people
6723,Box0,R,3/23/2020 15:46,287,2 people
6724,Box0,Lumosity,3/23/2020 15:46,33,2 people
6725,Box0,Color Temp (K),3/23/2020 15:46,2874,2 people
6726,Box0,Audio,3/23/2020 15:46,0.288,2 people
6727,Box0,PIR,3/23/2020 15:46,1,2 people
6692,Box0,Magnet Z,3/23/2020 15:46,-21.37,2 people
6693,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6694,Box0,Magnet X,3/23/2020 15:46,10.562,2 people
6695,Box0,Accel Z,3/23/2020 15:46,9.48,2 people
6696,Box0,Accel Y,3/23/2020 15:46,1.19,2 people
6697,Box0,Accel X,3/23/2020 15:46,2.22,2 people
6698,Box0,Humidity,3/23/2020 15:46,21.307,2 people
6699,Box0,Approx. Altitude,3/23/2020 15:46,-49.453,2 people
6700,Box0,Pressure,3/23/2020 15:46,1019.204,2 people
6701,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6702,Box0,C,3/23/2020 15:46,523,2 people
6703,Box0,B,3/23/2020 15:46,116,2 people
6704,Box0,G,3/23/2020 15:46,134,2 people
6705,Box0,R,3/23/2020 15:46,287,2 people
6706,Box0,Lumosity,3/23/2020 15:46,33,2 people
6707,Box0,Color Temp (K),3/23/2020 15:46,2874,2 people
6708,Box0,Audio,3/23/2020 15:46,0.215,2 people
6709,Box0,PIR,3/23/2020 15:46,1,2 people
6674,Box0,Magnet Z,3/23/2020 15:46,-19.69,2 people
6675,Box0,Magnet Y,3/23/2020 15:46,-20.187,2 people
6676,Box0,Magnet X,3/23/2020 15:46,10.25,2 people
6677,Box0,Accel Z,3/23/2020 15:46,9.46,2 people
6678,Box0,Accel Y,3/23/2020 15:46,1.18,2 people
6679,Box0,Accel X,3/23/2020 15:46,2.21,2 people
6680,Box0,Humidity,3/23/2020 15:46,21.41,2 people
6681,Box0,Approx. Altitude,3/23/2020 15:46,-49.5,2 people
6682,Box0,Pressure,3/23/2020 15:46,1019.21,2 people
6683,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6684,Box0,C,3/23/2020 15:46,524,2 people
6685,Box0,B,3/23/2020 15:46,117,2 people
6686,Box0,G,3/23/2020 15:46,135,2 people
6687,Box0,R,3/23/2020 15:46,288,2 people
6688,Box0,Lumosity,3/23/2020 15:46,33,2 people
6689,Box0,Color Temp (K),3/23/2020 15:46,2874,2 people
6690,Box0,Audio,3/23/2020 15:46,0.22,2 people
6691,Box0,PIR,3/23/2020 15:46,1,2 people
6656,Box0,Magnet Z,3/23/2020 15:46,-21.37,2 people
6657,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6658,Box0,Magnet X,3/23/2020 15:46,9.875,2 people
6659,Box0,Accel Z,3/23/2020 15:46,9.49,2 people
6660,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6661,Box0,Accel X,3/23/2020 15:46,2.17,2 people
6662,Box0,Humidity,3/23/2020 15:46,21.341,2 people
6663,Box0,Approx. Altitude,3/23/2020 15:46,-49.384,2 people
6664,Box0,Pressure,3/23/2020 15:46,1019.195,2 people
6665,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6666,Box0,C,3/23/2020 15:46,519,2 people
6667,Box0,B,3/23/2020 15:46,115,2 people
6668,Box0,G,3/23/2020 15:46,133,2 people
6669,Box0,R,3/23/2020 15:46,286,2 people
6670,Box0,Lumosity,3/23/2020 15:46,32,2 people
6671,Box0,Color Temp (K),3/23/2020 15:46,2865,2 people
6672,Box0,Audio,3/23/2020 15:46,0.259,2 people
6673,Box0,PIR,3/23/2020 15:46,1,2 people
6638,Box0,Magnet Z,3/23/2020 15:46,-34.88,2 people
6639,Box0,Magnet Y,3/23/2020 15:46,-33,2 people
6640,Box0,Magnet X,3/23/2020 15:46,16.875,2 people
6641,Box0,Accel Z,3/23/2020 15:46,9.5,2 people
6642,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6643,Box0,Accel X,3/23/2020 15:46,2.2,2 people
6644,Box0,Humidity,3/23/2020 15:46,21.318,2 people
6645,Box0,Approx. Altitude,3/23/2020 15:46,-49.305,2 people
6646,Box0,Pressure,3/23/2020 15:46,1019.186,2 people
6647,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6648,Box0,C,3/23/2020 15:46,517,2 people
6649,Box0,B,3/23/2020 15:46,114,2 people
6650,Box0,G,3/23/2020 15:46,133,2 people
6651,Box0,R,3/23/2020 15:46,285,2 people
6652,Box0,Lumosity,3/23/2020 15:46,33,2 people
6653,Box0,Color Temp (K),3/23/2020 15:46,2857,2 people
6654,Box0,Audio,3/23/2020 15:46,0.376,2 people
6655,Box0,PIR,3/23/2020 15:46,1,2 people
6620,Box0,Magnet Z,3/23/2020 15:46,-35.69,2 people
6621,Box0,Magnet Y,3/23/2020 15:46,-33.375,2 people
6622,Box0,Magnet X,3/23/2020 15:46,16.062,2 people
6623,Box0,Accel Z,3/23/2020 15:46,9.49,2 people
6624,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6625,Box0,Accel X,3/23/2020 15:46,2.2,2 people
6626,Box0,Humidity,3/23/2020 15:46,21.283,2 people
6627,Box0,Approx. Altitude,3/23/2020 15:46,-49.183,2 people
6628,Box0,Pressure,3/23/2020 15:46,1019.171,2 people
6629,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6630,Box0,C,3/23/2020 15:46,522,2 people
6631,Box0,B,3/23/2020 15:46,115,2 people
6632,Box0,G,3/23/2020 15:46,134,2 people
6633,Box0,R,3/23/2020 15:46,287,2 people
6634,Box0,Lumosity,3/23/2020 15:46,34,2 people
6635,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6636,Box0,Audio,3/23/2020 15:46,0.308,2 people
6637,Box0,PIR,3/23/2020 15:46,1,2 people
6602,Box0,Magnet Z,3/23/2020 15:46,-21.69,2 people
6603,Box0,Magnet Y,3/23/2020 15:46,-19.687,2 people
6604,Box0,Magnet X,3/23/2020 15:46,9.375,2 people
6605,Box0,Accel Z,3/23/2020 15:46,9.43,2 people
6606,Box0,Accel Y,3/23/2020 15:46,1.19,2 people
6607,Box0,Accel X,3/23/2020 15:46,2.16,2 people
6608,Box0,Humidity,3/23/2020 15:46,21.261,2 people
6609,Box0,Approx. Altitude,3/23/2020 15:46,-49.305,2 people
6610,Box0,Pressure,3/23/2020 15:46,1019.186,2 people
6611,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6612,Box0,C,3/23/2020 15:46,522,2 people
6613,Box0,B,3/23/2020 15:46,115,2 people
6614,Box0,G,3/23/2020 15:46,134,2 people
6615,Box0,R,3/23/2020 15:46,287,2 people
6616,Box0,Lumosity,3/23/2020 15:46,34,2 people
6617,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6618,Box0,Audio,3/23/2020 15:46,0.303,2 people
6619,Box0,PIR,3/23/2020 15:46,1,2 people
6584,Box0,Magnet Z,3/23/2020 15:46,-22.25,2 people
6585,Box0,Magnet Y,3/23/2020 15:46,-19.375,2 people
6586,Box0,Magnet X,3/23/2020 15:46,10.562,2 people
6587,Box0,Accel Z,3/23/2020 15:46,9.47,2 people
6588,Box0,Accel Y,3/23/2020 15:46,1.19,2 people
6589,Box0,Accel X,3/23/2020 15:46,2.2,2 people
6590,Box0,Humidity,3/23/2020 15:46,21.249,2 people
6591,Box0,Approx. Altitude,3/23/2020 15:46,-49.4,2 people
6592,Box0,Pressure,3/23/2020 15:46,1019.197,2 people
6593,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6594,Box0,C,3/23/2020 15:46,521,2 people
6595,Box0,B,3/23/2020 15:46,115,2 people
6596,Box0,G,3/23/2020 15:46,134,2 people
6597,Box0,R,3/23/2020 15:46,287,2 people
6598,Box0,Lumosity,3/23/2020 15:46,34,2 people
6599,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6600,Box0,Audio,3/23/2020 15:46,0.259,2 people
6601,Box0,PIR,3/23/2020 15:46,1,2 people
6566,Box0,Magnet Z,3/23/2020 15:46,-19.75,2 people
6567,Box0,Magnet Y,3/23/2020 15:46,-19.562,2 people
6568,Box0,Magnet X,3/23/2020 15:46,9.75,2 people
6569,Box0,Accel Z,3/23/2020 15:46,9.35,2 people
6570,Box0,Accel Y,3/23/2020 15:46,1.21,2 people
6571,Box0,Accel X,3/23/2020 15:46,2.17,2 people
6572,Box0,Humidity,3/23/2020 15:46,21.237,2 people
6573,Box0,Approx. Altitude,3/23/2020 15:46,-49.263,2 people
6574,Box0,Pressure,3/23/2020 15:46,1019.181,2 people
6575,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6576,Box0,C,3/23/2020 15:46,522,2 people
6577,Box0,B,3/23/2020 15:46,115,2 people
6578,Box0,G,3/23/2020 15:46,134,2 people
6579,Box0,R,3/23/2020 15:46,287,2 people
6580,Box0,Lumosity,3/23/2020 15:46,34,2 people
6581,Box0,Color Temp (K),3/23/2020 15:46,2860,2 people
6582,Box0,Audio,3/23/2020 15:46,0.298,2 people
6583,Box0,PIR,3/23/2020 15:46,1,2 people
6548,Box0,Magnet Z,3/23/2020 15:46,-20.56,2 people
6549,Box0,Magnet Y,3/23/2020 15:46,-19.562,2 people
6550,Box0,Magnet X,3/23/2020 15:46,10.875,2 people
6551,Box0,Accel Z,3/23/2020 15:46,9.36,2 people
6552,Box0,Accel Y,3/23/2020 15:46,1.22,2 people
6553,Box0,Accel X,3/23/2020 15:46,2.23,2 people
6554,Box0,Humidity,3/23/2020 15:46,21.226,2 people
6555,Box0,Approx. Altitude,3/23/2020 15:46,-49.627,2 people
6556,Box0,Pressure,3/23/2020 15:46,1019.225,2 people
6557,Box0,Temperature,3/23/2020 15:46,24.87,2 people
6558,Box0,C,3/23/2020 15:46,513,2 people
6559,Box0,B,3/23/2020 15:46,113,2 people
6560,Box0,G,3/23/2020 15:46,131,2 people
6561,Box0,R,3/23/2020 15:46,283,2 people
6562,Box0,Lumosity,3/23/2020 15:46,32,2 people
6563,Box0,Color Temp (K),3/23/2020 15:46,2854,2 people
6564,Box0,Audio,3/23/2020 15:46,0.234,2 people
6565,Box0,PIR,3/23/2020 15:46,1,2 people
6530,Box0,Magnet Z,3/23/2020 15:46,-20.56,2 people
6531,Box0,Magnet Y,3/23/2020 15:46,-19.562,2 people
6532,Box0,Magnet X,3/23/2020 15:46,9.75,2 people
6533,Box0,Accel Z,3/23/2020 15:46,9.43,2 people
6534,Box0,Accel Y,3/23/2020 15:46,1.2,2 people
6535,Box0,Accel X,3/23/2020 15:46,2.18,2 people
6536,Box0,Humidity,3/23/2020 15:46,21.226,2 people
6537,Box0,Approx. Altitude,3/23/2020 15:46,-49.215,2 people
6538,Box0,Pressure,3/23/2020 15:46,1019.175,2 people
6539,Box0,Temperature,3/23/2020 15:46,24.86,2 people
6540,Box0,C,3/23/2020 15:46,520,2 people
6541,Box0,B,3/23/2020 15:46,116,2 people
6542,Box0,G,3/23/2020 15:46,134,2 people
6543,Box0,R,3/23/2020 15:46,286,2 people
6544,Box0,Lumosity,3/23/2020 15:46,33,2 people
6545,Box0,Color Temp (K),3/23/2020 15:46,2871,2 people
6546,Box0,Audio,3/23/2020 15:46,0.254,2 people
6547,Box0,PIR,3/23/2020 15:46,1,2 people
6512,Box0,Magnet Z,3/23/2020 15:46,-20.56,2 people
6513,Box0,Magnet Y,3/23/2020 15:46,-20,2 people
6514,Box0,Magnet X,3/23/2020 15:46,10.187,2 people
